SKU Code,Design No.,Stock,Category,Size,Color,Color_clean,Category_clean,Category_group,Stock_per_Category,Color_Popularity,Size_Popularity,Design No._enc,Category_group_enc,Color_clean_enc,Size_enc
SET171-KR-NP-XS,SET171,52.0,Kurta Set,XS,Cream,White,Kurta Set,Other,0.001045646491051679,0.09136015532305038,0.12026750080897422,1377,3,17,9
SET171-KR-NP-XXL,SET171,1.0,Kurta Set,XXL,Cream,White,Kurta Set,Other,2.0108586366378444e-05,0.09136015532305038,0.14432100097076905,1377,3,17,10
SET171-KR-NP-XXXL,SET171,9.0,Kurta Set,XXXL,Cream,White,Kurta Set,Other,0.00018097727729740598,0.09136015532305038,0.11616869809082084,1377,3,17,11
SET172-KR-PP-L,SET172,51.0,Kurta Set,L,Multicolor,Multicolor,Kurta Set,Other,0.0010255379046853006,0.022004098802718152,0.1439974112824938,1378,3,8,4
SET172-KR-PP-M,SET172,59.0,Kurta Set,M,Multicolor,Multicolor,Kurta Set,Other,0.0011864065956163283,0.022004098802718152,0.1447524538884694,1378,3,8,5
SET172-KR-PP-S,SET172,22.0,Kurta Set,S,Multicolor,Multicolor,Kurta Set,Other,0.00044238890006032574,0.022004098802718152,0.1459389494121454,1378,3,8,6
SET172-KR-PP-XL,SET172,9.0,Kurta Set,XL,Multicolor,Multicolor,Kurta Set,Other,0.00018097727729740598,0.022004098802718152,0.14453672742961923,1378,3,8,8
SET172-KR-PP-XS,SET172,28.0,Kurta Set,XS,Multicolor,Multicolor,Kurta Set,Other,0.0005630404182585964,0.022004098802718152,0.12026750080897422,1378,3,8,9
SET172-KR-PP-XXL,SET172,65.0,Kurta Set,XXL,Multicolor,Multicolor,Kurta Set,Other,0.0013070581138145989,0.022004098802718152,0.14432100097076905,1378,3,8,10
SET172-KR-PP-XXXL,SET172,104.0,Kurta Set,XXXL,Multicolor,Multicolor,Kurta Set,Other,0.002091292982103358,0.022004098802718152,0.11616869809082084,1378,3,8,11
SET179-KR-PP-L,SET179,0.0,Kurta Set,L,White,White,Kurta Set,Other,0.0,0.09136015532305038,0.1439974112824938,1379,3,17,4
SET179-KR-PP-M,SET179,1.0,Kurta Set,M,White,White,Kurta Set,Other,2.0108586366378444e-05,0.09136015532305038,0.1447524538884694,1379,3,17,5
SET179-KR-PP-S,SET179,0.0,Kurta Set,S,White,White,Kurta Set,Other,0.0,0.09136015532305038,0.1459389494121454,1379,3,17,6
SET179-KR-PP-XL,SET179,0.0,Kurta Set,XL,White,White,Kurta Set,Other,0.0,0.09136015532305038,0.14453672742961923,1379,3,17,8
SET179-KR-PP-XS,SET179,6.0,Kurta Set,XS,White,White,Kurta Set,Other,0.00012065151819827066,0.09136015532305038,0.12026750080897422,1379,3,17,9
SET179-KR-PP-XXL,SET179,1.0,Kurta Set,XXL,White,White,Kurta Set,Other,2.0108586366378444e-05,0.09136015532305038,0.14432100097076905,1379,3,17,10
SET179-KR-PP-XXXL,SET179,3.0,Kurta Set,XXXL,White,White,Kurta Set,Other,6.032575909913533e-05,0.09136015532305038,0.11616869809082084,1379,3,17,11
SET182-KR-DH-L,SET182,18.0,Kurta Set,L,Black,Black,Kurta Set,Other,0.00036195455459481197,0.07108186819113364,0.1439974112824938,1380,3,1,4
SET182-KR-DH-M,SET182,4.0,Kurta Set,M,Black,Black,Kurta Set,Other,8.043434546551378e-05,0.07108186819113364,0.1447524538884694,1380,3,1,5
SET182-KR-DH-S,SET182,6.0,Kurta Set,S,Black,Black,Kurta Set,Other,0.00012065151819827066,0.07108186819113364,0.1459389494121454,1380,3,1,6
SET182-KR-DH-XL,SET182,44.0,Kurta Set,XL,Black,Black,Kurta Set,Other,0.0008847778001206515,0.07108186819113364,0.14453672742961923,1380,3,1,8
SET182-KR-DH-XS,SET182,109.0,Kurta Set,XS,Black,Black,Kurta Set,Other,0.0021918359139352504,0.07108186819113364,0.12026750080897422,1380,3,1,9
SET182-KR-DH-XXL,SET182,2.0,Kurta Set,XXL,Black,Black,Kurta Set,Other,4.021717273275689e-05,0.07108186819113364,0.14432100097076905,1380,3,1,10
SET182-KR-DH-XXXL,SET182,4.0,Kurta Set,XXXL,Black,Black,Kurta Set,Other,8.043434546551378e-05,0.07108186819113364,0.11616869809082084,1380,3,1,11
SET183-KR-DH-L,SET183,123.0,Kurta Set,L,Olive Green,Green,Kurta Set,Other,0.0024733561230645485,0.13331895156940998,0.1439974112824938,1381,3,5,4
SET183-KR-DH-M,SET183,73.0,Kurta Set,M,Olive Green,Green,Kurta Set,Other,0.0014679268047456263,0.13331895156940998,0.1447524538884694,1381,3,5,5
SET183-KR-DH-S,SET183,293.0,Kurta Set,S,Olive Green,Green,Kurta Set,Other,0.005891815805348884,0.13331895156940998,0.1459389494121454,1381,3,5,6
SET183-KR-DH-XL,SET183,116.0,Kurta Set,XL,Olive Green,Green,Kurta Set,Other,0.0023325960184998992,0.13331895156940998,0.14453672742961923,1381,3,5,8
SET183-KR-DH-XS,SET183,45.0,Kurta Set,XS,Olive Green,Green,Kurta Set,Other,0.0009048863864870299,0.13331895156940998,0.12026750080897422,1381,3,5,9
SET183-KR-DH-XXL,SET183,52.0,Kurta Set,XXL,Olive Green,Green,Kurta Set,Other,0.001045646491051679,0.13331895156940998,0.14432100097076905,1381,3,5,10
SET183-KR-DH-XXXL,SET183,26.0,Kurta Set,XXXL,Olive Green,Green,Kurta Set,Other,0.0005228232455258395,0.13331895156940998,0.11616869809082084,1381,3,5,11
SET184-KR-PP-L,SET184,11.0,Kurta Set,L,Teal,Teal,Kurta Set,Other,0.00022119445003016287,0.04141948009923417,0.1439974112824938,1382,3,15,4
SET184-KR-PP-M,SET184,6.0,Kurta Set,M,Teal,Teal,Kurta Set,Other,0.00012065151819827066,0.04141948009923417,0.1447524538884694,1382,3,15,5
SET184-KR-PP-S,SET184,10.0,Kurta Set,S,Teal,Teal,Kurta Set,Other,0.00020108586366378444,0.04141948009923417,0.1459389494121454,1382,3,15,6
SET184-KR-PP-XL,SET184,11.0,Kurta Set,XL,Teal,Teal,Kurta Set,Other,0.00022119445003016287,0.04141948009923417,0.14453672742961923,1382,3,15,8
SET184-KR-PP-XS,SET184,10.0,Kurta Set,XS,Teal,Teal,Kurta Set,Other,0.00020108586366378444,0.04141948009923417,0.12026750080897422,1382,3,15,9
SET184-KR-PP-XXL,SET184,2.0,Kurta Set,XXL,Teal,Teal,Kurta Set,Other,4.021717273275689e-05,0.04141948009923417,0.14432100097076905,1382,3,15,10
SET184-KR-PP-XXXL,SET184,4.0,Kurta Set,XXXL,Teal,Teal,Kurta Set,Other,8.043434546551378e-05,0.04141948009923417,0.11616869809082084,1382,3,15,11
SET185-KR-NP-L,SET185,39.0,Kurta Set,L,Mustard,Yellow,Kurta Set,Other,0.0007842348682887593,0.08639844676949628,0.1439974112824938,1383,3,18,4
SET185-KR-NP-M,SET185,31.0,Kurta Set,M,Mustard,Yellow,Kurta Set,Other,0.0006233661773577318,0.08639844676949628,0.1447524538884694,1383,3,18,5
SET185-KR-NP-S,SET185,39.0,Kurta Set,S,Mustard,Yellow,Kurta Set,Other,0.0007842348682887593,0.08639844676949628,0.1459389494121454,1383,3,18,6
SET185-KR-NP-XL,SET185,42.0,Kurta Set,XL,Mustard,Yellow,Kurta Set,Other,0.0008445606273878946,0.08639844676949628,0.14453672742961923,1383,3,18,8
SET185-KR-NP-XS,SET185,26.0,Kurta Set,XS,Mustard,Yellow,Kurta Set,Other,0.0005228232455258395,0.08639844676949628,0.12026750080897422,1383,3,18,9
SET185-KR-NP-XXL,SET185,38.0,Kurta Set,XXL,Mustard,Yellow,Kurta Set,Other,0.0007641262819223809,0.08639844676949628,0.14432100097076905,1383,3,18,10
SET185-KR-NP-XXXL,SET185,7.0,Kurta Set,XXXL,Mustard,Yellow,Kurta Set,Other,0.0001407601045646491,0.08639844676949628,0.11616869809082084,1383,3,18,11
SET186-KR-DH-L,SET186,13.0,Kurta Set,L,Navy Blue,Blue,Kurta Set,Other,0.00026141162276291976,0.17063962895049078,0.1439974112824938,1384,3,2,4
SET186-KR-DH-M,SET186,94.0,Kurta Set,M,Navy Blue,Blue,Kurta Set,Other,0.0018902071184395738,0.17063962895049078,0.1447524538884694,1384,3,2,5
SET186-KR-DH-S,SET186,38.0,Kurta Set,S,Navy Blue,Blue,Kurta Set,Other,0.0007641262819223809,0.17063962895049078,0.1459389494121454,1384,3,2,6
SET186-KR-DH-XL,SET186,38.0,Kurta Set,XL,Navy Blue,Blue,Kurta Set,Other,0.0007641262819223809,0.17063962895049078,0.14453672742961923,1384,3,2,8
SET186-KR-DH-XS,SET186,108.0,Kurta Set,XS,Navy Blue,Blue,Kurta Set,Other,0.002171727327568872,0.17063962895049078,0.12026750080897422,1384,3,2,9
SET186-KR-DH-XXL,SET186,1.0,Kurta Set,XXL,Navy Blue,Blue,Kurta Set,Other,2.0108586366378444e-05,0.17063962895049078,0.14432100097076905,1384,3,2,10
SET186-KR-DH-XXXL,SET186,0.0,Kurta Set,XXXL,Navy Blue,Blue,Kurta Set,Other,0.0,0.17063962895049078,0.11616869809082084,1384,3,2,11
SET187-KR-DH-L,SET187,113.0,Kurta Set,L,Peach,Pink,Kurta Set,Other,0.002272270259400764,0.13720202782871319,0.1439974112824938,1385,3,12,4
SET187-KR-DH-M,SET187,318.0,Kurta Set,M,Peach,Pink,Kurta Set,Other,0.006394530464508345,0.13720202782871319,0.1447524538884694,1385,3,12,5
SET187-KR-DH-S,SET187,136.0,Kurta Set,S,Peach,Pink,Kurta Set,Other,0.0027347677458274683,0.13720202782871319,0.1459389494121454,1385,3,12,6
SET187-KR-DH-XL,SET187,71.0,Kurta Set,XL,Peach,Pink,Kurta Set,Other,0.0014277096320128694,0.13720202782871319,0.14453672742961923,1385,3,12,8
SET187-KR-DH-XS,SET187,102.0,Kurta Set,XS,Peach,Pink,Kurta Set,Other,0.002051075809370601,0.13720202782871319,0.12026750080897422,1385,3,12,9
SET187-KR-DH-XXL,SET187,63.0,Kurta Set,XXL,Peach,Pink,Kurta Set,Other,0.001266840941081842,0.13720202782871319,0.14432100097076905,1385,3,12,10
SET187-KR-DH-XXXL,SET187,52.0,Kurta Set,XXXL,Peach,Pink,Kurta Set,Other,0.001045646491051679,0.13720202782871319,0.11616869809082084,1385,3,12,11
SET188-KR-NP-L,SET188,30.0,Kurta Set,L,Pink,Pink,Kurta Set,Other,0.0006032575909913533,0.13720202782871319,0.1439974112824938,1386,3,12,4
SET188-KR-NP-M,SET188,85.0,Kurta Set,M,Pink,Pink,Kurta Set,Other,0.0017092298411421677,0.13720202782871319,0.1447524538884694,1386,3,12,5
SET188-KR-NP-S,SET188,31.0,Kurta Set,S,Pink,Pink,Kurta Set,Other,0.0006233661773577318,0.13720202782871319,0.1459389494121454,1386,3,12,6
SET188-KR-NP-XL,SET188,10.0,Kurta Set,XL,Pink,Pink,Kurta Set,Other,0.00020108586366378444,0.13720202782871319,0.14453672742961923,1386,3,12,8
SET188-KR-NP-XS,SET188,106.0,Kurta Set,XS,Pink,Pink,Kurta Set,Other,0.002131510154836115,0.13720202782871319,0.12026750080897422,1386,3,12,9
SET188-KR-NP-XXL,SET188,13.0,Kurta Set,XXL,Pink,Pink,Kurta Set,Other,0.00026141162276291976,0.13720202782871319,0.14432100097076905,1386,3,12,10
SET188-KR-NP-XXXL,SET188,58.0,Kurta Set,XXXL,Pink,Pink,Kurta Set,Other,0.0011662980092499496,0.13720202782871319,0.11616869809082084,1386,3,12,11
SET191-KR-PP-L,SET191,1.0,Kurta Set,L,Navy Blue,Blue,Kurta Set,Other,2.0108586366378444e-05,0.17063962895049078,0.1439974112824938,1387,3,2,4
SET191-KR-PP-M,SET191,2.0,Kurta Set,M,Navy Blue,Blue,Kurta Set,Other,4.021717273275689e-05,0.17063962895049078,0.1447524538884694,1387,3,2,5
SET191-KR-PP-S,SET191,3.0,Kurta Set,S,Navy Blue,Blue,Kurta Set,Other,6.032575909913533e-05,0.17063962895049078,0.1459389494121454,1387,3,2,6
SET191-KR-PP-XL,SET191,3.0,Kurta Set,XL,Navy Blue,Blue,Kurta Set,Other,6.032575909913533e-05,0.17063962895049078,0.14453672742961923,1387,3,2,8
SET191-KR-PP-XS,SET191,35.0,Kurta Set,XS,Navy Blue,Blue,Kurta Set,Other,0.0007038005228232455,0.17063962895049078,0.12026750080897422,1387,3,2,9
SET191-KR-PP-XXL,SET191,2.0,Kurta Set,XXL,Navy Blue,Blue,Kurta Set,Other,4.021717273275689e-05,0.17063962895049078,0.14432100097076905,1387,3,2,10
SET191-KR-PP-XXXL,SET191,1.0,Kurta Set,XXXL,Navy Blue,Blue,Kurta Set,Other,2.0108586366378444e-05,0.17063962895049078,0.11616869809082084,1387,3,2,11
SET192-KR-NP-L,SET192,3.0,Kurta Set,L,Teal,Teal,Kurta Set,Other,6.032575909913533e-05,0.04141948009923417,0.1439974112824938,1388,3,15,4
SET192-KR-NP-M,SET192,6.0,Kurta Set,M,Teal,Teal,Kurta Set,Other,0.00012065151819827066,0.04141948009923417,0.1447524538884694,1388,3,15,5
SET192-KR-NP-S,SET192,18.0,Kurta Set,S,Teal,Teal,Kurta Set,Other,0.00036195455459481197,0.04141948009923417,0.1459389494121454,1388,3,15,6
SET192-KR-NP-XL,SET192,4.0,Kurta Set,XL,Teal,Teal,Kurta Set,Other,8.043434546551378e-05,0.04141948009923417,0.14453672742961923,1388,3,15,8
SET192-KR-NP-XS,SET192,25.0,Kurta Set,XS,Teal,Teal,Kurta Set,Other,0.0005027146591594611,0.04141948009923417,0.12026750080897422,1388,3,15,9
SET192-KR-NP-XXL,SET192,7.0,Kurta Set,XXL,Teal,Teal,Kurta Set,Other,0.0001407601045646491,0.04141948009923417,0.14432100097076905,1388,3,15,10
SET192-KR-NP-XXXL,SET192,8.0,Kurta Set,XXXL,Teal,Teal,Kurta Set,Other,0.00016086869093102755,0.04141948009923417,0.11616869809082084,1388,3,15,11
SET193-KR-NP-L,SET193,1.0,Kurta Set,L,Pink,Pink,Kurta Set,Other,2.0108586366378444e-05,0.13720202782871319,0.1439974112824938,1389,3,12,4
SET193-KR-NP-M,SET193,4.0,Kurta Set,M,Pink,Pink,Kurta Set,Other,8.043434546551378e-05,0.13720202782871319,0.1447524538884694,1389,3,12,5
SET193-KR-NP-S,SET193,29.0,Kurta Set,S,Pink,Pink,Kurta Set,Other,0.0005831490046249748,0.13720202782871319,0.1459389494121454,1389,3,12,6
SET193-KR-NP-XL,SET193,11.0,Kurta Set,XL,Pink,Pink,Kurta Set,Other,0.00022119445003016287,0.13720202782871319,0.14453672742961923,1389,3,12,8
SET193-KR-NP-XS,SET193,10.0,Kurta Set,XS,Pink,Pink,Kurta Set,Other,0.00020108586366378444,0.13720202782871319,0.12026750080897422,1389,3,12,9
SET193-KR-NP-XXL,SET193,32.0,Kurta Set,XXL,Pink,Pink,Kurta Set,Other,0.0006434747637241102,0.13720202782871319,0.14432100097076905,1389,3,12,10
SET193-KR-NP-XXXL,SET193,42.0,Kurta Set,XXXL,Pink,Pink,Kurta Set,Other,0.0008445606273878946,0.13720202782871319,0.11616869809082084,1389,3,12,11
SET194-KR-NP-L,SET194,84.0,Kurta Set,L,Mustard,Yellow,Kurta Set,Other,0.0016891212547757892,0.08639844676949628,0.1439974112824938,1390,3,18,4
SET194-KR-NP-M,SET194,96.0,Kurta Set,M,Mustard,Yellow,Kurta Set,Other,0.0019304242911723306,0.08639844676949628,0.1447524538884694,1390,3,18,5
SET194-KR-NP-S,SET194,53.0,Kurta Set,S,Mustard,Yellow,Kurta Set,Other,0.0010657550774180575,0.08639844676949628,0.1459389494121454,1390,3,18,6
SET194-KR-NP-XL,SET194,27.0,Kurta Set,XL,Mustard,Yellow,Kurta Set,Other,0.000542931831892218,0.08639844676949628,0.14453672742961923,1390,3,18,8
SET194-KR-NP-XS,SET194,114.0,Kurta Set,XS,Mustard,Yellow,Kurta Set,Other,0.0022923788457671424,0.08639844676949628,0.12026750080897422,1390,3,18,9
SET194-KR-NP-XXL,SET194,167.0,Kurta Set,XXL,Mustard,Yellow,Kurta Set,Other,0.0033581339231852003,0.08639844676949628,0.14432100097076905,1390,3,18,10
SET194-KR-NP-XXXL,SET194,82.0,Kurta Set,XXXL,Mustard,Yellow,Kurta Set,Other,0.0016489040820430324,0.08639844676949628,0.11616869809082084,1390,3,18,11
SET195-KR-NP-L,SET195,8.0,Kurta Set,L,Beige,Beige,Kurta Set,Other,0.00016086869093102755,0.022543414949843597,0.1439974112824938,1391,3,0,4
SET195-KR-NP-M,SET195,3.0,Kurta Set,M,Beige,Beige,Kurta Set,Other,6.032575909913533e-05,0.022543414949843597,0.1447524538884694,1391,3,0,5
SET195-KR-NP-S,SET195,6.0,Kurta Set,S,Beige,Beige,Kurta Set,Other,0.00012065151819827066,0.022543414949843597,0.1459389494121454,1391,3,0,6
SET195-KR-NP-XL,SET195,4.0,Kurta Set,XL,Beige,Beige,Kurta Set,Other,8.043434546551378e-05,0.022543414949843597,0.14453672742961923,1391,3,0,8
SET195-KR-NP-XS,SET195,19.0,Kurta Set,XS,Beige,Beige,Kurta Set,Other,0.00038206314096119045,0.022543414949843597,0.12026750080897422,1391,3,0,9
SET195-KR-NP-XXL,SET195,7.0,Kurta Set,XXL,Beige,Beige,Kurta Set,Other,0.0001407601045646491,0.022543414949843597,0.14432100097076905,1391,3,0,10
SET195-KR-NP-XXXL,SET195,16.0,Kurta Set,XXXL,Beige,Beige,Kurta Set,Other,0.0003217373818620551,0.022543414949843597,0.11616869809082084,1391,3,0,11
SET196-KR-NP-L,SET196,51.0,Kurta Set,L,Red,Red,Kurta Set,Other,0.0010255379046853006,0.10009707690648258,0.1439974112824938,1392,3,14,4
SET196-KR-NP-M,SET196,85.0,Kurta Set,M,Red,Red,Kurta Set,Other,0.0017092298411421677,0.10009707690648258,0.1447524538884694,1392,3,14,5
SET196-KR-NP-S,SET196,81.0,Kurta Set,S,Red,Red,Kurta Set,Other,0.001628795495676654,0.10009707690648258,0.1459389494121454,1392,3,14,6
SET196-KR-NP-XL,SET196,40.0,Kurta Set,XL,Red,Red,Kurta Set,Other,0.0008043434546551378,0.10009707690648258,0.14453672742961923,1392,3,14,8
SET196-KR-NP-XS,SET196,67.0,Kurta Set,XS,Red,Red,Kurta Set,Other,0.0013472752865473557,0.10009707690648258,0.12026750080897422,1392,3,14,9
SET196-KR-NP-XXL,SET196,26.0,Kurta Set,XXL,Red,Red,Kurta Set,Other,0.0005228232455258395,0.10009707690648258,0.14432100097076905,1392,3,14,10
SET196-KR-NP-XXXL,SET196,22.0,Kurta Set,XXXL,Red,Red,Kurta Set,Other,0.00044238890006032574,0.10009707690648258,0.11616869809082084,1392,3,14,11
SET197-KR-NP-L,SET197,358.0,Kurta Set,L,Mustard,Yellow,Kurta Set,Other,0.007198873919163483,0.08639844676949628,0.1439974112824938,1393,3,18,4
SET197-KR-NP-M,SET197,11.0,Kurta Set,M,Mustard,Yellow,Kurta Set,Other,0.00022119445003016287,0.08639844676949628,0.1447524538884694,1393,3,18,5
SET197-KR-NP-S,SET197,196.0,Kurta Set,S,Mustard,Yellow,Kurta Set,Other,0.003941282927810175,0.08639844676949628,0.1459389494121454,1393,3,18,6
SET197-KR-NP-XL,SET197,117.0,Kurta Set,XL,Mustard,Yellow,Kurta Set,Other,0.002352704604866278,0.08639844676949628,0.14453672742961923,1393,3,18,8
SET197-KR-NP-XS,SET197,191.0,Kurta Set,XS,Mustard,Yellow,Kurta Set,Other,0.0038407399959782826,0.08639844676949628,0.12026750080897422,1393,3,18,9
SET197-KR-NP-XXL,SET197,104.0,Kurta Set,XXL,Mustard,Yellow,Kurta Set,Other,0.002091292982103358,0.08639844676949628,0.14432100097076905,1393,3,18,10
SET197-KR-NP-XXXL,SET197,49.0,Kurta Set,XXXL,Mustard,Yellow,Kurta Set,Other,0.0009853207319525437,0.08639844676949628,0.11616869809082084,1393,3,18,11
SET198-KR-NP-L,SET198,2.0,Kurta Set,L,Pink,Pink,Kurta Set,Other,4.021717273275689e-05,0.13720202782871319,0.1439974112824938,1394,3,12,4
SET198-KR-NP-M,SET198,3.0,Kurta Set,M,Pink,Pink,Kurta Set,Other,6.032575909913533e-05,0.13720202782871319,0.1447524538884694,1394,3,12,5
SET198-KR-NP-S,SET198,4.0,Kurta Set,S,Pink,Pink,Kurta Set,Other,8.043434546551378e-05,0.13720202782871319,0.1459389494121454,1394,3,12,6
SET198-KR-NP-XL,SET198,3.0,Kurta Set,XL,Pink,Pink,Kurta Set,Other,6.032575909913533e-05,0.13720202782871319,0.14453672742961923,1394,3,12,8
SET198-KR-NP-XS,SET198,25.0,Kurta Set,XS,Pink,Pink,Kurta Set,Other,0.0005027146591594611,0.13720202782871319,0.12026750080897422,1394,3,12,9
SET198-KR-NP-XXL,SET198,3.0,Kurta Set,XXL,Pink,Pink,Kurta Set,Other,6.032575909913533e-05,0.13720202782871319,0.14432100097076905,1394,3,12,10
SET198-KR-NP-XXXL,SET198,2.0,Kurta Set,XXXL,Pink,Pink,Kurta Set,Other,4.021717273275689e-05,0.13720202782871319,0.11616869809082084,1394,3,12,11
SET199-KR-NP-L,SET199,11.0,Kurta Set,L,Peach,Pink,Kurta Set,Other,0.00022119445003016287,0.13720202782871319,0.1439974112824938,1395,3,12,4
SET199-KR-NP-M,SET199,44.0,Kurta Set,M,Peach,Pink,Kurta Set,Other,0.0008847778001206515,0.13720202782871319,0.1447524538884694,1395,3,12,5
SET199-KR-NP-S,SET199,45.0,Kurta Set,S,Peach,Pink,Kurta Set,Other,0.0009048863864870299,0.13720202782871319,0.1459389494121454,1395,3,12,6
SET199-KR-NP-XL,SET199,5.0,Kurta Set,XL,Peach,Pink,Kurta Set,Other,0.00010054293183189222,0.13720202782871319,0.14453672742961923,1395,3,12,8
SET199-KR-NP-XS,SET199,40.0,Kurta Set,XS,Peach,Pink,Kurta Set,Other,0.0008043434546551378,0.13720202782871319,0.12026750080897422,1395,3,12,9
SET199-KR-NP-XXL,SET199,7.0,Kurta Set,XXL,Peach,Pink,Kurta Set,Other,0.0001407601045646491,0.13720202782871319,0.14432100097076905,1395,3,12,10
SET199-KR-NP-XXXL,SET199,21.0,Kurta Set,XXXL,Peach,Pink,Kurta Set,Other,0.0004222803136939473,0.13720202782871319,0.11616869809082084,1395,3,12,11
SET200-KR-NP-L,SET200,1.0,Kurta Set,L,Maroon,Red,Kurta Set,Other,2.0108586366378444e-05,0.10009707690648258,0.1439974112824938,1396,3,14,4
SET200-KR-NP-M,SET200,3.0,Kurta Set,M,Maroon,Red,Kurta Set,Other,6.032575909913533e-05,0.10009707690648258,0.1447524538884694,1396,3,14,5
SET200-KR-NP-S,SET200,13.0,Kurta Set,S,Maroon,Red,Kurta Set,Other,0.00026141162276291976,0.10009707690648258,0.1459389494121454,1396,3,14,6
SET200-KR-NP-XL,SET200,2.0,Kurta Set,XL,Maroon,Red,Kurta Set,Other,4.021717273275689e-05,0.10009707690648258,0.14453672742961923,1396,3,14,8
SET200-KR-NP-XS,SET200,68.0,Kurta Set,XS,Maroon,Red,Kurta Set,Other,0.0013673838729137341,0.10009707690648258,0.12026750080897422,1396,3,14,9
SET200-KR-NP-XXL,SET200,5.0,Kurta Set,XXL,Maroon,Red,Kurta Set,Other,0.00010054293183189222,0.10009707690648258,0.14432100097076905,1396,3,14,10
SET200-KR-NP-XXXL,SET200,1.0,Kurta Set,XXXL,Maroon,Red,Kurta Set,Other,2.0108586366378444e-05,0.10009707690648258,0.11616869809082084,1396,3,14,11
SET201-KR-NP-L,SET201,2.0,Kurta Set,L,Olive,Olive,Kurta Set,Other,4.021717273275689e-05,0.006040340847804983,0.1439974112824938,1397,3,10,4
SET201-KR-NP-M,SET201,4.0,Kurta Set,M,Olive,Olive,Kurta Set,Other,8.043434546551378e-05,0.006040340847804983,0.1447524538884694,1397,3,10,5
SET201-KR-NP-S,SET201,2.0,Kurta Set,S,Olive,Olive,Kurta Set,Other,4.021717273275689e-05,0.006040340847804983,0.1459389494121454,1397,3,10,6
SET201-KR-NP-XL,SET201,2.0,Kurta Set,XL,Olive,Olive,Kurta Set,Other,4.021717273275689e-05,0.006040340847804983,0.14453672742961923,1397,3,10,8
SET201-KR-NP-XS,SET201,11.0,Kurta Set,XS,Olive,Olive,Kurta Set,Other,0.00022119445003016287,0.006040340847804983,0.12026750080897422,1397,3,10,9
SET201-KR-NP-XXL,SET201,1.0,Kurta Set,XXL,Olive,Olive,Kurta Set,Other,2.0108586366378444e-05,0.006040340847804983,0.14432100097076905,1397,3,10,10
SET201-KR-NP-XXXL,SET201,2.0,Kurta Set,XXXL,Olive,Olive,Kurta Set,Other,4.021717273275689e-05,0.006040340847804983,0.11616869809082084,1397,3,10,11
SET202-KR-NP-L,SET202,0.0,Kurta Set,L,Teal,Teal,Kurta Set,Other,0.0,0.04141948009923417,0.1439974112824938,1398,3,15,4
SET202-KR-NP-M,SET202,0.0,Kurta Set,M,Teal,Teal,Kurta Set,Other,0.0,0.04141948009923417,0.1447524538884694,1398,3,15,5
SET202-KR-NP-S,SET202,0.0,Kurta Set,S,Teal,Teal,Kurta Set,Other,0.0,0.04141948009923417,0.1459389494121454,1398,3,15,6
SET202-KR-NP-XL,SET202,1.0,Kurta Set,XL,Teal,Teal,Kurta Set,Other,2.0108586366378444e-05,0.04141948009923417,0.14453672742961923,1398,3,15,8
SET202-KR-NP-XS,SET202,0.0,Kurta Set,XS,Teal,Teal,Kurta Set,Other,0.0,0.04141948009923417,0.12026750080897422,1398,3,15,9
SET202-KR-NP-XXL,SET202,0.0,Kurta Set,XXL,Teal,Teal,Kurta Set,Other,0.0,0.04141948009923417,0.14432100097076905,1398,3,15,10
SET202-KR-NP-XXXL,SET202,1.0,Kurta Set,XXXL,Teal,Teal,Kurta Set,Other,2.0108586366378444e-05,0.04141948009923417,0.11616869809082084,1398,3,15,11
SET203-KR-DPT-L,SET203,8.0,Kurta Set,L,Maroon,Red,Kurta Set,Other,0.00016086869093102755,0.10009707690648258,0.1439974112824938,1399,3,14,4
SET203-KR-DPT-M,SET203,37.0,Kurta Set,M,Maroon,Red,Kurta Set,Other,0.0007440176955560024,0.10009707690648258,0.1447524538884694,1399,3,14,5
SET203-KR-DPT-S,SET203,16.0,Kurta Set,S,Maroon,Red,Kurta Set,Other,0.0003217373818620551,0.10009707690648258,0.1459389494121454,1399,3,14,6
SET203-KR-DPT-XL,SET203,7.0,Kurta Set,XL,Maroon,Red,Kurta Set,Other,0.0001407601045646491,0.10009707690648258,0.14453672742961923,1399,3,14,8
SET203-KR-DPT-XS,SET203,14.0,Kurta Set,XS,Maroon,Red,Kurta Set,Other,0.0002815202091292982,0.10009707690648258,0.12026750080897422,1399,3,14,9
SET203-KR-DPT-XXL,SET203,12.0,Kurta Set,XXL,Maroon,Red,Kurta Set,Other,0.00024130303639654133,0.10009707690648258,0.14432100097076905,1399,3,14,10
SET203-KR-DPT-XXXL,SET203,8.0,Kurta Set,XXXL,Maroon,Red,Kurta Set,Other,0.00016086869093102755,0.10009707690648258,0.11616869809082084,1399,3,14,11
SET204-KR-DPT-L,SET204,4.0,Kurta Set,L,Green,Green,Kurta Set,Other,8.043434546551378e-05,0.13331895156940998,0.1439974112824938,1400,3,5,4
SET204-KR-DPT-M,SET204,2.0,Kurta Set,M,Green,Green,Kurta Set,Other,4.021717273275689e-05,0.13331895156940998,0.1447524538884694,1400,3,5,5
SET204-KR-DPT-S,SET204,5.0,Kurta Set,S,Green,Green,Kurta Set,Other,0.00010054293183189222,0.13331895156940998,0.1459389494121454,1400,3,5,6
SET204-KR-DPT-XL,SET204,4.0,Kurta Set,XL,Green,Green,Kurta Set,Other,8.043434546551378e-05,0.13331895156940998,0.14453672742961923,1400,3,5,8
